Date_Ref,Cod_Marca,Descr_Marca,Cod_Loja,Descr_Loja,Matricula,Vlr _Venda
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"132,05"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-510,"132,05"
9/1/2025,10,PRETO,34,LOJA-34,MATRIC-157,"132,05"
9/1/2025,10,PRETO,9,LOJA-9,MATRIC-299,"132,30"
9/1/2025,10,PRETO,45,LOJA-45,MATRIC-394,"132,30"
9/1/2025,10,PRETO,54,LOJA-54,MATRIC-90,"134,00"
9/1/2025,20,BRANCO,51,LOJA-51,MATRIC-57,"135,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"139,00"
9/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"139,00"
9/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"139,00"
9/1/2025,10,PRETO,64,LOJA-64,MATRIC-50,"139,00"
9/1/2025,10,PRETO,64,LOJA-64,MATRIC-50,"139,00"
9/1/2025,10,PRETO,68,LOJA-68,MATRIC-56,"139,00"
9/1/2025,10,PRETO,71,LOJA-71,MATRIC-179,"139,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-560,"139,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"139,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"139,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"139,00"
9/1/2025,10,PRETO,78,LOJA-78,MATRIC-297,"139,00"
9/1/2025,10,PRETO,78,LOJA-78,MATRIC-513,"139,00"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-405,"139,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-229,"139,00"
9/1/2025,10,PRETO,8,LOJA-8,MATRIC-46,"139,00"
9/1/2025,10,PRETO,8,LOJA-8,MATRIC-311,"139,00"
9/1/2025,10,PRETO,16,LOJA-16,MATRIC-122,"139,00"
9/1/2025,10,PRETO,28,LOJA-28,MATRIC-76,"139,00"
9/1/2025,10,PRETO,29,LOJA-29,MATRIC-102,"139,00"
9/1/2025,10,PRETO,35,LOJA-35,MATRIC-10,"139,00"
9/1/2025,10,PRETO,44,LOJA-44,MATRIC-222,"139,00"
9/1/2025,10,PRETO,45,LOJA-45,MATRIC-138,"139,00"
9/1/2025,10,PRETO,48,LOJA-48,MATRIC-531,"139,00"
9/1/2025,10,PRETO,50,LOJA-50,MATRIC-116,"139,00"
9/1/2025,10,PRETO,52,LOJA-52,MATRIC-284,"139,00"
9/1/2025,10,PRETO,54,LOJA-54,MATRIC-65,"139,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"139,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-389,"143,10"
9/1/2025,10,PRETO,24,LOJA-24,MATRIC-264,"144,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"149,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-560,"149,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-409,"149,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-400,"149,00"
9/1/2025,10,PRETO,19,LOJA-19,MATRIC-455,"149,00"
9/1/2025,10,PRETO,30,LOJA-30,MATRIC-248,"149,00"
9/1/2025,10,PRETO,37,LOJA-37,MATRIC-442,"149,00"
9/1/2025,10,PRETO,45,LOJA-45,MATRIC-394,"149,00"
9/1/2025,10,PRETO,48,LOJA-48,MATRIC-404,"149,00"
9/1/2025,10,PRETO,4,LOJA-4,MATRIC-371,"149,50"
9/1/2025,10,PRETO,15,LOJA-15,MATRIC-5,"149,50"
9/1/2025,10,PRETO,17,LOJA-17,MATRIC-170,"149,50"
9/1/2025,10,PRETO,35,LOJA-35,MATRIC-10,"149,50"
9/1/2025,10,PRETO,42,LOJA-42,MATRIC-137,"149,50"
9/1/2025,10,PRETO,42,LOJA-42,MATRIC-137,"149,50"
9/1/2025,10,PRETO,44,LOJA-44,MATRIC-286,"149,50"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-422,"154,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"159,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"159,00"
9/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"159,00"
9/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"159,00"
9/1/2025,10,PRETO,71,LOJA-71,MATRIC-179,"159,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"159,00"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-422,"159,00"
9/1/2025,10,PRETO,68,LOJA-68,MATRIC-56,"164,00"
9/1/2025,10,PRETO,12,LOJA-12,MATRIC-285,"164,50"
9/1/2025,10,PRETO,29,LOJA-29,MATRIC-260,"164,50"
9/1/2025,10,PRETO,63,LOJA-63,MATRIC-185,"169,00"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-499,"169,00"
9/1/2025,10,PRETO,26,LOJA-26,MATRIC-250,"169,00"
9/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"169,00"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-422,"179,00"
9/1/2025,10,PRETO,26,LOJA-26,MATRIC-150,"179,55"
9/1/2025,10,PRETO,62,LOJA-62,MATRIC-270,"189,00"
9/1/2025,10,PRETO,66,LOJA-66,MATRIC-439,"189,00"
9/1/2025,10,PRETO,67,LOJA-67,MATRIC-83,"189,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-245,"189,00"
9/1/2025,10,PRETO,17,LOJA-17,MATRIC-170,"189,00"
9/1/2025,10,PRETO,35,LOJA-35,MATRIC-59,"189,00"
9/1/2025,10,PRETO,71,LOJA-71,MATRIC-488,"189,05"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-400,"189,05"
9/1/2025,20,BRANCO,65,LOJA-65,MATRIC-85,"195,00"
9/1/2025,20,BRANCO,75,LOJA-75,MATRIC-156,"195,00"
9/1/2025,20,BRANCO,75,LOJA-75,MATRIC-450,"195,00"
9/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"195,00"
9/1/2025,20,BRANCO,75,LOJA-75,MATRIC-609,"195,00"
9/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"195,00"
9/1/2025,20,BRANCO,79,LOJA-79,MATRIC-129,"195,00"
9/1/2025,20,BRANCO,79,LOJA-79,MATRIC-61,"195,00"
9/1/2025,20,BRANCO,79,LOJA-79,MATRIC-61,"195,00"
9/1/2025,20,BRANCO,79,LOJA-79,MATRIC-7,"195,00"
9/1/2025,20,BRANCO,51,LOJA-51,MATRIC-103,"195,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-253,"199,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-253,"199,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-560,"199,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-376,"199,00"
9/1/2025,10,PRETO,74,LOJA-74,MATRIC-334,"199,00"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-568,"199,00"
9/1/2025,10,PRETO,7,LOJA-7,MATRIC-80,"199,00"
9/1/2025,10,PRETO,14,LOJA-14,MATRIC-590,"199,00"
9/1/2025,10,PRETO,24,LOJA-24,MATRIC-71,"199,00"
9/1/2025,10,PRETO,24,LOJA-24,MATRIC-264,"199,00"
9/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"199,00"
9/1/2025,10,PRETO,33,LOJA-33,MATRIC-38,"199,00"
9/1/2025,10,PRETO,35,LOJA-35,MATRIC-47,"199,00"
9/1/2025,50,AMARELO,59,LOJA-59,MATRIC-172,"200,00"
9/1/2025,50,AMARELO,59,LOJA-59,MATRIC-464,"200,00"
9/1/2025,30,AZUL,55,LOJA-55,MATRIC-385,"207,00"
9/1/2025,10,PRETO,31,LOJA-31,MATRIC-52,"208,50"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"209,00"
9/1/2025,10,PRETO,23,LOJA-23,MATRIC-593,"209,00"
9/1/2025,10,PRETO,14,LOJA-14,MATRIC-200,"209,30"
9/1/2025,10,PRETO,17,LOJA-17,MATRIC-304,"209,30"
9/1/2025,10,PRETO,17,LOJA-17,MATRIC-294,"209,30"
9/1/2025,10,PRETO,23,LOJA-23,MATRIC-398,"213,50"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"219,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"219,00"
9/1/2025,10,PRETO,31,LOJA-31,MATRIC-52,"219,00"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-405,"219,20"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-560,"222,40"
9/1/2025,10,PRETO,19,LOJA-19,MATRIC-407,"222,40"
9/1/2025,10,PRETO,16,LOJA-16,MATRIC-139,"224,00"
9/1/2025,10,PRETO,37,LOJA-37,MATRIC-442,"224,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-253,"225,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"225,00"
9/1/2025,10,PRETO,38,LOJA-38,MATRIC-413,"228,00"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-499,"229,00"
9/1/2025,10,PRETO,14,LOJA-14,MATRIC-151,"229,00"
9/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-343,"229,00"
9/1/2025,10,PRETO,30,LOJA-30,MATRIC-248,"229,00"
9/1/2025,20,BRANCO,79,LOJA-79,MATRIC-61,"230,00"
9/1/2025,10,PRETO,8,LOJA-8,MATRIC-46,"234,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-409,"236,55"
9/1/2025,10,PRETO,18,LOJA-18,MATRIC-487,"238,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"238,40"
9/1/2025,10,PRETO,78,LOJA-78,MATRIC-297,"238,40"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-568,"239,00"
9/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-427,"239,00"
9/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-337,"239,00"
9/1/2025,10,PRETO,50,LOJA-50,MATRIC-116,"239,00"
9/1/2025,10,PRETO,33,LOJA-33,MATRIC-60,"244,00"
9/1/2025,10,PRETO,53,LOJA-53,MATRIC-179,"244,00"
9/1/2025,10,PRETO,32,LOJA-32,MATRIC-572,"247,30"
9/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"249,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"249,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"249,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"249,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-510,"249,00"
9/1/2025,10,PRETO,7,LOJA-7,MATRIC-107,"249,00"
9/1/2025,10,PRETO,8,LOJA-8,MATRIC-46,"249,00"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-437,"249,00"
9/1/2025,10,PRETO,16,LOJA-16,MATRIC-131,"249,00"
9/1/2025,10,PRETO,26,LOJA-26,MATRIC-463,"249,00"
9/1/2025,10,PRETO,34,LOJA-34,MATRIC-54,"249,00"
9/1/2025,10,PRETO,35,LOJA-35,MATRIC-596,"249,00"
9/1/2025,10,PRETO,48,LOJA-48,MATRIC-287,"249,00"
9/1/2025,10,PRETO,76,LOJA-76,MATRIC-33,"253,50"
9/1/2025,10,PRETO,18,LOJA-18,MATRIC-382,"253,50"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"258,00"
9/1/2025,10,PRETO,4,LOJA-4,MATRIC-413,"258,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-400,"258,50"
9/1/2025,10,PRETO,62,LOJA-62,MATRIC-226,"259,00"
9/1/2025,10,PRETO,67,LOJA-67,MATRIC-83,"259,00"
9/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-344,"259,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-389,"259,00"
9/1/2025,10,PRETO,31,LOJA-31,MATRIC-52,"259,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-516,"264,10"
9/1/2025,20,BRANCO,70,LOJA-70,MATRIC-503,"265,00"
9/1/2025,20,BRANCO,75,LOJA-75,MATRIC-156,"265,00"
9/1/2025,10,PRETO,19,LOJA-19,MATRIC-455,"268,50"
9/1/2025,10,PRETO,25,LOJA-25,MATRIC-359,"271,05"
9/1/2025,10,PRETO,18,LOJA-18,MATRIC-382,"273,50"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-405,"274,00"
9/1/2025,10,PRETO,16,LOJA-16,MATRIC-139,"274,00"
9/1/2025,10,PRETO,35,LOJA-35,MATRIC-10,"274,00"
9/1/2025,10,PRETO,45,LOJA-45,MATRIC-194,"274,00"
9/1/2025,10,PRETO,63,LOJA-63,MATRIC-135,"278,00"
9/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"278,00"
9/1/2025,10,PRETO,67,LOJA-67,MATRIC-128,"278,00"
9/1/2025,10,PRETO,68,LOJA-68,MATRIC-228,"278,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-409,"278,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"278,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"278,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"278,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-449,"278,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"278,00"
9/1/2025,10,PRETO,77,LOJA-77,MATRIC-186,"278,00"
9/1/2025,10,PRETO,78,LOJA-78,MATRIC-520,"278,00"
9/1/2025,10,PRETO,7,LOJA-7,MATRIC-82,"278,00"
9/1/2025,10,PRETO,9,LOJA-9,MATRIC-271,"278,00"
9/1/2025,10,PRETO,14,LOJA-14,MATRIC-309,"278,00"
9/1/2025,10,PRETO,16,LOJA-16,MATRIC-307,"278,00"
9/1/2025,10,PRETO,19,LOJA-19,MATRIC-540,"278,00"
9/1/2025,10,PRETO,22,LOJA-22,MATRIC-484,"278,00"
9/1/2025,10,PRETO,22,LOJA-22,MATRIC-511,"278,00"
9/1/2025,10,PRETO,30,LOJA-30,MATRIC-175,"278,00"
9/1/2025,10,PRETO,32,LOJA-32,MATRIC-86,"278,00"
9/1/2025,10,PRETO,32,LOJA-32,MATRIC-86,"278,00"
9/1/2025,10,PRETO,50,LOJA-50,MATRIC-116,"278,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"278,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"278,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"278,10"
9/1/2025,10,PRETO,11,LOJA-11,MATRIC-266,"278,50"
9/1/2025,10,PRETO,14,LOJA-14,MATRIC-590,"278,50"
9/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-421,"279,00"
9/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-332,"279,00"
9/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-343,"279,00"
9/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"279,00"
9/1/2025,20,BRANCO,41,LOJA-41,MATRIC-534,"280,00"
9/1/2025,10,PRETO,11,LOJA-11,MATRIC-266,"284,05"
9/1/2025,10,PRETO,17,LOJA-17,MATRIC-170,"284,05"
9/1/2025,10,PRETO,54,LOJA-54,MATRIC-90,"284,05"
9/1/2025,10,PRETO,68,LOJA-68,MATRIC-228,"285,60"
9/1/2025,30,AZUL,47,LOJA-47,MATRIC-327,"286,00"
9/1/2025,30,AZUL,47,LOJA-47,MATRIC-423,"286,00"
9/1/2025,10,PRETO,26,LOJA-26,MATRIC-150,"286,20"
9/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"288,00"
9/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"288,00"
9/1/2025,10,PRETO,2,LOJA-2,MATRIC-392,"288,00"
9/1/2025,10,PRETO,19,LOJA-19,MATRIC-455,"288,00"
9/1/2025,10,PRETO,22,LOJA-22,MATRIC-368,"288,00"
9/1/2025,10,PRETO,16,LOJA-16,MATRIC-139,"288,50"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-70,"289,00"
9/1/2025,10,PRETO,76,LOJA-76,MATRIC-33,"289,00"
9/1/2025,10,PRETO,7,LOJA-7,MATRIC-110,"289,00"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-387,"289,00"
9/1/2025,10,PRETO,27,LOJA-27,MATRIC-98,"289,00"
9/1/2025,10,PRETO,28,LOJA-28,MATRIC-589,"289,00"
9/1/2025,10,PRETO,31,LOJA-31,MATRIC-52,"289,00"
9/1/2025,10,PRETO,32,LOJA-32,MATRIC-3,"289,00"
9/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"289,00"
9/1/2025,10,PRETO,42,LOJA-42,MATRIC-254,"289,00"
9/1/2025,10,PRETO,77,LOJA-77,MATRIC-173,"294,00"
9/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"298,00"
9/1/2025,10,PRETO,38,LOJA-38,MATRIC-413,"298,00"
9/1/2025,10,PRETO,42,LOJA-42,MATRIC-256,"298,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"298,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"299,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"299,00"
9/1/2025,10,PRETO,64,LOJA-64,MATRIC-602,"299,00"
9/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"299,00"
9/1/2025,10,PRETO,67,LOJA-67,MATRIC-128,"299,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"299,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"299,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-449,"299,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"299,00"
9/1/2025,10,PRETO,4,LOJA-4,MATRIC-413,"299,00"
9/1/2025,10,PRETO,4,LOJA-4,MATRIC-413,"299,00"
9/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-4,"299,00"
9/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-4,"299,00"
9/1/2025,10,PRETO,6,LOJA-6,MATRIC-400,"299,00"
9/1/2025,10,PRETO,10,LOJA-10,MATRIC-357,"299,00"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-437,"299,00"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-490,"299,00"
9/1/2025,10,PRETO,14,LOJA-14,MATRIC-200,"299,00"
9/1/2025,10,PRETO,27,LOJA-27,MATRIC-34,"299,00"
9/1/2025,10,PRETO,30,LOJA-30,MATRIC-161,"299,00"
9/1/2025,10,PRETO,34,LOJA-34,MATRIC-35,"299,00"
9/1/2025,10,PRETO,38,LOJA-38,MATRIC-500,"299,00"
9/1/2025,10,PRETO,45,LOJA-45,MATRIC-194,"299,00"
9/1/2025,10,PRETO,48,LOJA-48,MATRIC-496,"299,00"
9/1/2025,10,PRETO,53,LOJA-53,MATRIC-179,"299,00"
9/1/2025,10,PRETO,54,LOJA-54,MATRIC-281,"299,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"299,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"299,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"299,00"
9/1/2025,10,PRETO,64,LOJA-64,MATRIC-598,"299,55"
9/1/2025,20,BRANCO,65,LOJA-65,MATRIC-575,"300,00"
9/1/2025,10,PRETO,14,LOJA-14,MATRIC-193,"300,00"
9/1/2025,10,PRETO,11,LOJA-11,MATRIC-266,"303,50"
9/1/2025,10,PRETO,53,LOJA-53,MATRIC-179,"303,50"
9/1/2025,30,AZUL,21,LOJA-21,MATRIC-536,"305,25"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"305,90"
9/1/2025,10,PRETO,71,LOJA-71,MATRIC-528,"308,00"
9/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"308,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-245,"309,00"
9/1/2025,10,PRETO,54,LOJA-54,MATRIC-90,"309,00"
9/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-421,"310,25"
9/1/2025,10,PRETO,31,LOJA-31,MATRIC-25,"313,30"
9/1/2025,10,PRETO,9,LOJA-9,MATRIC-227,"318,00"
9/1/2025,10,PRETO,15,LOJA-15,MATRIC-120,"318,00"
9/1/2025,10,PRETO,19,LOJA-19,MATRIC-407,"318,00"
9/1/2025,10,PRETO,8,LOJA-8,MATRIC-46,"318,30"
9/1/2025,10,PRETO,27,LOJA-27,MATRIC-34,"318,50"
9/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-140,"319,00"
9/1/2025,30,AZUL,46,LOJA-46,MATRIC-367,"321,00"
9/1/2025,20,BRANCO,49,LOJA-49,MATRIC-88,"325,00"
9/1/2025,10,PRETO,63,LOJA-63,MATRIC-75,"328,00"
9/1/2025,10,PRETO,64,LOJA-64,MATRIC-597,"328,00"
9/1/2025,10,PRETO,76,LOJA-76,MATRIC-72,"328,00"
9/1/2025,10,PRETO,8,LOJA-8,MATRIC-269,"328,00"
9/1/2025,10,PRETO,28,LOJA-28,MATRIC-76,"328,00"
9/1/2025,10,PRETO,45,LOJA-45,MATRIC-138,"328,00"
9/1/2025,10,PRETO,62,LOJA-62,MATRIC-149,"329,00"
9/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-253,"329,00"
9/1/2025,10,PRETO,12,LOJA-12,MATRIC-113,"329,00"
9/1/2025,10,PRETO,13,LOJA-13,MATRIC-422,"329,00"
9/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"329,00"
9/1/2025,10,PRETO,73,LOJA-73,MATRIC-449,"331,30"
9/1/2025,20,BRANCO,40,LOJA-40,MATRIC-167,"335,00"
9/1/2025,20,BRANCO,49,LOJA-49,MATRIC-125,"335,00"
9/1/2025,20,BRANCO,51,LOJA-51,MATRIC-57,"335,00"
9/1/2025,20,BRANCO,57,LOJA-57,MATRIC-12,"335,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"338,00"
9/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"338,00"
9/1/2025,10,PRETO,45,LOJA-45,MATRIC-289,"338,00"
9/1/2025,10,PRETO,32,LOJA-32,MATRIC-572,"338,50"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-504,"339,00"
9/1/2025,10,PRETO,37,LOJA-37,MATRIC-410,"339,00"
9/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-140,"344,00"
9/1/2025,10,PRETO,72,LOJA-72,MATRIC-409,"347,50"
9/1/2025,10,PRETO,12,LOJA-12,MATRIC-113,"347,90"
